Time,PortfolioValue,Return
2021-11-23 00:00:00+00:00,203389.261581056,-0.00024681640719370623
2021-11-23 01:00:00+00:00,203418.54508105604,0.00014397761107165508
2021-11-23 02:00:00+00:00,203402.33238105604,-7.970118945421767e-05
2021-11-23 03:00:00+00:00,203425.32268405607,0.0001130287088200177
2021-11-23 04:00:00+00:00,203417.98973705605,-3.6047365702840395e-05
2021-11-23 05:00:00+00:00,203388.90811555606,-0.00014296484562448253
2021-11-23 06:00:00+00:00,203370.9181310561,-8.8451158259506e-05
2021-11-23 07:00:00+00:00,203333.07850105606,-0.00018606214864824722
2021-11-23 08:00:00+00:00,203183.15128355607,-0.0007373478954100232
2021-11-23 09:00:00+00:00,203145.58497705605,-0.00018488888602574693
2021-11-23 10:00:00+00:00,203116.25097105603,-0.0001443989344062091
2021-11-23 11:00:00+00:00,203066.49890155604,-0.00024494381548556543
2021-11-23 12:00:00+00:00,203038.29907655605,-0.00013886990297529156
2021-11-23 13:00:00+00:00,203023.27693405605,-7.398674323177978e-05
2021-11-23 14:00:00+00:00,203194.11913375606,0.0008414907013618578
2021-11-23 15:00:00+00:00,203346.28579905606,0.0007488733726581653
2021-11-23 16:00:00+00:00,203291.943774356,-0.0002672388358927469
2021-11-23 17:00:00+00:00,203379.35776395598,0.0004299923940762618
2021-11-23 18:00:00+00:00,203302.63599395595,-0.00037723479336126964
2021-11-23 19:00:00+00:00,203354.61197705596,0.00025565818586614775
2021-11-23 20:00:00+00:00,203504.04646165593,0.0007348467937222658
2021-11-23 21:00:00+00:00,203510.03238645598,2.9414278998940446e-05
2021-11-23 22:00:00+00:00,203483.95609545597,-0.00012813270527367582
2021-11-23 23:00:00+00:00,203473.09572045598,-5.337214396838874e-05
2021-11-24 00:00:00+00:00,203616.22698775594,0.0007034407511870011
2021-11-24 01:00:00+00:00,203615.25244715594,-4.786163727787951e-06
2021-11-24 02:00:00+00:00,203674.96266835596,0.00029325023780080173
2021-11-24 03:00:00+00:00,203731.50163305592,0.00027759408402117103
2021-11-24 04:00:00+00:00,203740.6783806559,4.5043341488471e-05
2021-11-24 05:00:00+00:00,203721.05024495596,-9.633881587101101e-05
2021-11-24 06:00:00+00:00,203721.38275005593,1.6321587756884526e-06
2021-11-24 07:00:00+00:00,203619.70780525592,-0.0004990882323077095
2021-11-24 08:00:00+00:00,203668.89356825594,0.00024155698645378365
2021-11-24 09:00:00+00:00,203653.66471985594,-7.477257883226063e-05
2021-11-24 10:00:00+00:00,203646.31402645595,-3.609408851101836e-05
2021-11-24 11:00:00+00:00,203699.78990665596,0.00026259193767219635
2021-11-24 12:00:00+00:00,203617.57885305595,-0.00040358929009054467
2021-11-24 13:00:00+00:00,203580.40247605596,-0.00018257940797350436
2021-11-24 14:00:00+00:00,203763.74006965596,0.0009005660238909918
2021-11-24 15:00:00+00:00,203800.12283435598,0.00017855367538688327
2021-11-24 16:00:00+00:00,203400.190661356,-0.0019623745434395046
2021-11-24 17:00:00+00:00,203606.77706215598,0.0010156647352603798
2021-11-24 18:00:00+00:00,203693.85552215597,0.00042767957558420555
2021-11-24 19:00:00+00:00,203524.44252005592,-0.0008317040377372464
2021-11-24 20:00:00+00:00,203530.49182165592,2.9722727772130142e-05
2021-11-24 21:00:00+00:00,203427.9473109559,-0.0005038287373170247
2021-11-24 22:00:00+00:00,203409.14659965594,-9.241951043836849e-05
2021-11-24 23:00:00+00:00,203122.82436415597,-0.0014076173086920996
2021-11-25 00:00:00+00:00,202975.5675610559,-0.00072496433407232
2021-11-25 01:00:00+00:00,202649.54671235604,-0.0016062073510487718
2021-11-25 02:00:00+00:00,202982.0914075561,0.0016409841551339177
2021-11-25 03:00:00+00:00,202875.90193275613,-0.0005231470129389848
2021-11-25 04:00:00+00:00,202624.0180637563,-0.0012415662313768339
2021-11-25 05:00:00+00:00,203821.63392075629,0.0059105325639290385
2021-11-25 06:00:00+00:00,204212.1539042563,0.00191598887707789
2021-11-25 07:00:00+00:00,204083.9536037563,-0.000627779973174869
2021-11-25 08:00:00+00:00,203829.92613575625,-0.001244720437419855
2021-11-25 09:00:00+00:00,203847.57695825625,8.659583425574269e-05
2021-11-25 10:00:00+00:00,203140.11518225627,-0.0034705429741009874
2021-11-25 11:00:00+00:00,202018.9702917563,-0.005519071846021628
2021-11-25 12:00:00+00:00,201664.0513367562,-0.0017568595389211294
2021-11-25 13:00:00+00:00,199912.63480755614,-0.008684822691950145
2021-11-25 14:00:00+00:00,200504.9735367561,0.0029629879560646444
2021-11-25 15:00:00+00:00,199778.75122285608,-0.0036219665831226378
2021-11-25 16:00:00+00:00,199988.04181685607,0.0010476118842415172
2021-11-25 17:00:00+00:00,200432.27696525608,0.002221308556072721
2021-11-25 18:00:00+00:00,200230.4327507561,-0.0010070444618806018
2021-11-25 19:00:00+00:00,200295.5899767561,0.00032541120300688675
2021-11-25 20:00:00+00:00,200120.6216567561,-0.0008735505360867313
2021-11-25 21:00:00+00:00,200553.53944125609,0.00216328422786205
2021-11-25 22:00:00+00:00,200625.2104027561,0.0003573657273747699
2021-11-25 23:00:00+00:00,200426.67632775614,-0.0009895769061196713
2021-11-26 00:00:00+00:00,200578.29232775612,0.0007564661689647423
2021-11-26 01:00:00+00:00,200767.8813277561,0.0009452119558888139
2021-11-26 02:00:00+00:00,200301.03402775605,-0.0023253086943618717
2021-11-26 03:00:00+00:00,200338.90040275606,0.0001890473266092929
2021-11-26 04:00:00+00:00,201628.62935275608,0.006437735993395144
2021-11-26 05:00:00+00:00,201896.45752775608,0.001328324136605774
2021-11-26 06:00:00+00:00,201781.16777775608,-0.0005710340409719183
2021-11-26 07:00:00+00:00,202009.87472775605,0.0011334405114151735
2021-11-26 08:00:00+00:00,203017.85632775605,0.004989763997222507
2021-11-26 09:00:00+00:00,205148.06472775602,0.01049271447611444
2021-11-26 10:00:00+00:00,205458.17620275606,0.0015116470896840983
2021-11-26 11:00:00+00:00,205648.58787125605,0.0009267660796914434
2021-11-26 12:00:00+00:00,206455.88525425605,0.003925615980914898
2021-11-26 13:00:00+00:00,205701.96117725602,-0.003651744178043481
2021-11-26 14:00:00+00:00,205531.8493882561,-0.0008269818529019757
2021-11-26 15:00:00+00:00,205824.3331842561,0.0014230582601701958
2021-11-26 16:00:00+00:00,205641.6543592561,-0.0008875472699162446
2021-11-26 17:00:00+00:00,205283.70512325608,-0.001740645576477795
2021-11-26 18:00:00+00:00,205300.79407125607,8.32455161978718e-05
2021-11-26 19:00:00+00:00,204563.47686425605,-0.003591399684231611
2021-11-26 20:00:00+00:00,207428.42557725613,0.014005181946048051
2021-11-26 21:00:00+00:00,207669.27253525605,0.0011611087406639964
2021-11-26 22:00:00+00:00,205563.00308725607,-0.010142422238429094
2021-11-26 23:00:00+00:00,204749.7773112561,-0.003956090170830873
2021-11-27 00:00:00+00:00,202991.4539122561,-0.008587669408436138
2021-11-27 01:00:00+00:00,205199.12152225606,0.010875667755718466
2021-11-27 02:00:00+00:00,205679.95341225606,0.002343245363006341
2021-11-27 03:00:00+00:00,206884.64740225606,0.005857128854873661
2021-11-27 04:00:00+00:00,205831.8093712561,-0.005089009959027502
2021-11-27 05:00:00+00:00,207971.83211625606,0.010396948613224488
2021-11-27 06:00:00+00:00,205206.8089362561,-0.013295181139983958
2021-11-27 07:00:00+00:00,205265.09640625608,0.00028404257296399393
2021-11-27 08:00:00+00:00,205138.24447725608,-0.0006179907408561114
2021-11-27 09:00:00+00:00,208206.9694582561,0.014959302146802855
2021-11-27 10:00:00+00:00,206485.82274825606,-0.00826651823653346
2021-11-27 11:00:00+00:00,207429.2839212561,0.0045691329334038855
2021-11-27 12:00:00+00:00,207120.2079912561,-0.001490030357128136
2021-11-27 13:00:00+00:00,207949.8974412561,0.004005835345796127
2021-11-27 14:00:00+00:00,207359.9851362561,-0.002836800172823617
2021-11-27 15:00:00+00:00,206507.72014425608,-0.004110074523008822
2021-11-27 16:00:00+00:00,207513.98389725608,0.004872765784722732
2021-11-27 17:00:00+00:00,206966.10372425607,-0.0026402084462475717
2021-11-27 18:00:00+00:00,206999.6357142561,0.0001620168201295069
2021-11-27 19:00:00+00:00,206339.86086475608,-0.0031873237226889284
2021-11-27 20:00:00+00:00,206424.46528575607,0.00041002461010397617
2021-11-27 21:00:00+00:00,205001.86195125603,-0.0068916411266015665
2021-11-27 22:00:00+00:00,204728.4568172561,-0.0013336714671641214
2021-11-27 23:00:00+00:00,205785.81508775608,0.005164686370120908
2021-11-28 00:00:00+00:00,205364.2571032561,-0.0020485279042202764
2021-11-28 01:00:00+00:00,205311.43167825605,-0.00025722794095317525
2021-11-28 02:00:00+00:00,202285.7234162561,-0.014737164108531209
2021-11-28 03:00:00+00:00,203186.0718677561,0.004450874912448999
2021-11-28 04:00:00+00:00,203352.87090775606,0.0008209176862699064
2021-11-28 05:00:00+00:00,203332.60422775603,-9.966262049587726e-05
2021-11-28 06:00:00+00:00,203330.74599425605,-9.138886048476458e-06
2021-11-28 07:00:00+00:00,203338.94338775607,4.0315563000214993e-05
2021-11-28 08:00:00+00:00,203341.08909825608,1.0552383445494584e-05
2021-11-28 09:00:00+00:00,203339.40581075608,-8.278147360485377e-06
2021-11-28 10:00:00+00:00,203338.00956075607,-6.866598210253372e-06
2021-11-28 11:00:00+00:00,203343.64233575604,2.7701535055602022e-05
2021-11-28 12:00:00+00:00,203347.9780732561,2.132221814377111e-05
2021-11-28 13:00:00+00:00,203344.59089825605,-1.665703801012608e-05
2021-11-28 14:00:00+00:00,203337.75357325602,-3.362432691145223e-05
2021-11-28 15:00:00+00:00,203239.506448256,-0.00048317207834513987
2021-11-28 16:00:00+00:00,203382.050310756,0.0007013590270465997
2021-11-28 17:00:00+00:00,203745.953123256,0.001789257271937128
2021-11-28 18:00:00+00:00,204891.30496075604,0.005621470365142267
2021-11-28 19:00:00+00:00,203786.4736107561,-0.005392280312781161
2021-11-28 20:00:00+00:00,200741.704210756,-0.0149409788885978
2021-11-28 21:00:00+00:00,198592.35266075603,-0.010707050428063414
2021-11-28 22:00:00+00:00,187641.11838575604,-0.055144289940042945
2021-11-28 23:00:00+00:00,190020.7001107562,0.012681557994704384
2021-11-29 00:00:00+00:00,176582.23832325637,-0.07072104133742818
2021-11-29 01:00:00+00:00,171136.84829825652,-0.030837699627701887
2021-11-29 02:00:00+00:00,172101.49081075646,0.0056366733528874224
2021-11-29 03:00:00+00:00,177387.14846075652,0.030712445459361026
2021-11-29 04:00:00+00:00,176636.21538575692,-0.004233300334977375
2021-11-29 05:00:00+00:00,177985.18289825693,0.007636981519072883
2021-11-29 06:00:00+00:00,177029.78298575687,-0.00536786207111517
2021-11-29 07:00:00+00:00,175918.48682325683,-0.006277453114143294
2021-11-29 08:00:00+00:00,174235.06471075676,-0.009569330335312487
2021-11-29 09:00:00+00:00,179033.4739357566,0.02753985963138672
2021-11-29 10:00:00+00:00,187172.80707325667,0.045462633096315486
2021-11-29 11:00:00+00:00,187193.93433575664,0.0001128757047048623
2021-11-29 12:00:00+00:00,187188.3336107566,-2.991937222696084e-05
2021-11-29 13:00:00+00:00,187184.02103575654,-2.3038695397770148e-05
2021-11-29 14:00:00+00:00,187194.82703575655,5.772928661440524e-05
2021-11-29 15:00:00+00:00,187176.2127162565,-9.94382152263995e-05
2021-11-29 16:00:00+00:00,187174.7477967565,-7.82641917329574e-06
2021-11-29 17:00:00+00:00,187203.8313477565,0.00015538180947127778
2021-11-29 18:00:00+00:00,187242.2598707565,0.00020527637027156764
2021-11-29 19:00:00+00:00,187238.52694925648,-1.993631941099583e-05
2021-11-29 20:00:00+00:00,187212.59395665652,-0.00013850243869406587
2021-11-29 21:00:00+00:00,187213.79787205652,6.430739377893957e-06
2021-11-29 22:00:00+00:00,187228.7092606565,7.964898297818657e-05
2021-11-29 23:00:00+00:00,187224.51679785652,-2.2392200515253258e-05
2021-11-30 00:00:00+00:00,187216.82847235652,-4.10647367743433e-05
2021-11-30 01:00:00+00:00,187233.4999173565,8.904885920779648e-05
2021-11-30 02:00:00+00:00,187245.0752769565,6.182312249203292e-05
2021-11-30 03:00:00+00:00,187255.82737095648,5.742257297880471e-05
2021-11-30 04:00:00+00:00,187264.05047595646,4.3913746853307956e-05
2021-11-30 05:00:00+00:00,187263.04918695643,-5.346936571615224e-06
2021-11-30 06:00:00+00:00,187286.69533305644,0.0001262723543309363
2021-11-30 07:00:00+00:00,187282.13965975642,-2.4324596533231713e-05
2021-11-30 08:00:00+00:00,187286.76182745642,2.4680237573182495e-05
2021-11-30 09:00:00+00:00,187284.73649985643,-1.0814045692364438e-05
2021-11-30 10:00:00+00:00,187288.87493935646,2.2097046333824366e-05
2021-11-30 11:00:00+00:00,187276.4816723565,-6.61719336185751e-05
2021-11-30 12:00:00+00:00,187251.85507625647,-0.0001314986050576783
2021-11-30 13:00:00+00:00,187252.28525845645,2.2973454645303093e-06
2021-11-30 14:00:00+00:00,187292.95872075646,0.00021721210101044441
2021-11-30 15:00:00+00:00,187573.80184175645,0.0014994857410455253
2021-11-30 16:00:00+00:00,186477.11387665645,-0.005846701161525747
2021-11-30 17:00:00+00:00,185375.3522881564,-0.0059082938683231445
2021-11-30 18:00:00+00:00,186389.48535455647,0.0054707006831395955
2021-11-30 19:00:00+00:00,188208.75194015648,0.009760564455335796
2021-11-30 20:00:00+00:00,187112.55637265643,-0.005824360218108282
2021-11-30 21:00:00+00:00,186041.70781645644,-0.00572301814992715
2021-11-30 22:00:00+00:00,185443.66527185641,-0.0032145616787717657
2021-11-30 23:00:00+00:00,186253.76258565648,0.004368428075515407
2021-12-01 00:00:00+00:00,186104.62375505644,-0.0008007292230215457
2021-12-01 01:00:00+00:00,188043.71928405642,0.010419383945839744
2021-12-01 02:00:00+00:00,187115.3700121565,-0.004936879973627684
2021-12-01 03:00:00+00:00,187621.80621215643,0.0027065451649805894
2021-12-01 04:00:00+00:00,188646.40183005648,0.005460962340067654
2021-12-01 05:00:00+00:00,187900.1673781565,-0.003955731170384169
2021-12-01 06:00:00+00:00,187665.12644865643,-0.0012508819591791065
2021-12-01 07:00:00+00:00,188981.45958615644,0.007014266115447754
2021-12-01 08:00:00+00:00,187835.14757365646,-0.006065737956571282
2021-12-01 09:00:00+00:00,186975.29903615644,-0.0045776764817822
2021-12-01 10:00:00+00:00,187087.08747365646,0.0005978781051629856
2021-12-01 11:00:00+00:00,185807.54481115646,-0.006839289016566497
2021-12-01 12:00:00+00:00,186230.04214865647,0.002273843820117305
2021-12-01 13:00:00+00:00,186054.37155115645,-0.0009432989193000063
2021-12-01 14:00:00+00:00,185805.11652115645,-0.0013396891882836437
2021-12-01 15:00:00+00:00,185802.90501365645,-1.19022960261006e-05
2021-12-01 16:00:00+00:00,185805.55201365647,1.4246278871921092e-05
2021-12-01 17:00:00+00:00,185607.17875365645,-0.0010676390336572528
2021-12-01 18:00:00+00:00,185269.82014115647,-0.0018175946359689776
2021-12-01 19:00:00+00:00,184892.20448615646,-0.0020381930241649693
2021-12-01 20:00:00+00:00,184722.2443436565,-0.0009192390937861061
2021-12-01 21:00:00+00:00,183012.04967615646,-0.009258195587524387
2021-12-01 22:00:00+00:00,187491.56718865645,0.02447662610427348
2021-12-01 23:00:00+00:00,187482.4062261565,-4.8860664174421586e-05
2021-12-02 00:00:00+00:00,187570.19657865647,0.0004682591517097823
2021-12-02 01:00:00+00:00,187191.10496615645,-0.0020210652833700937
2021-12-02 02:00:00+00:00,187679.53738365642,0.0026092715120640264
2021-12-02 03:00:00+00:00,187052.30438865646,-0.003342042524954514
2021-12-02 04:00:00+00:00,185261.19935115645,-0.009575423533828564
2021-12-02 05:00:00+00:00,186157.7520061565,0.004839397877915319
2021-12-02 06:00:00+00:00,186418.90692615646,0.0014028688957918867
2021-12-02 07:00:00+00:00,186119.94146115653,-0.0016037293101303085
2021-12-02 08:00:00+00:00,186655.84283615643,0.0028793334598793408
2021-12-02 09:00:00+00:00,187204.0532486565,0.0029370117975964227
2021-12-02 10:00:00+00:00,187047.97686665642,-0.0008337233050866866
2021-12-02 11:00:00+00:00,186796.27877165645,-0.0013456338807631418
2021-12-02 12:00:00+00:00,186576.5214391565,-0.0011764545522268133
2021-12-02 13:00:00+00:00,186423.99365815643,-0.0008175079041218281
2021-12-02 14:00:00+00:00,188410.44645565646,0.010655564010406238
2021-12-02 15:00:00+00:00,187135.6073756565,-0.0067662866044957415
2021-12-02 16:00:00+00:00,186543.51288065646,-0.003163986284082543
2021-12-02 17:00:00+00:00,186141.63462815643,-0.0021543405412179917
2021-12-02 18:00:00+00:00,186411.77079815645,0.0014512399149155808
2021-12-02 19:00:00+00:00,186234.98096065648,-0.0009483834456537332
2021-12-02 20:00:00+00:00,186215.7189131565,-0.00010342872966517813
2021-12-02 21:00:00+00:00,186425.4334981565,0.001126191635292484
2021-12-02 22:00:00+00:00,186459.28968815648,0.00018160714106807418
2021-12-02 23:00:00+00:00,186484.06814065645,0.000132889342984166
2021-12-03 00:00:00+00:00,186415.50359065647,-0.0003676697461805212
2021-12-03 01:00:00+00:00,186573.47175065646,0.0008473981882262116
2021-12-03 02:00:00+00:00,186378.98180565645,-0.0010424308620892164
2021-12-03 03:00:00+00:00,185207.0510106564,-0.006287891390146516
2021-12-03 04:00:00+00:00,184013.41561065646,-0.006444870179004525
2021-12-03 05:00:00+00:00,184733.19087315648,0.003911536885022215
2021-12-03 06:00:00+00:00,184641.5816031565,-0.0004959004365538977
2021-12-03 07:00:00+00:00,184565.76223815646,-0.0004106299585484585
2021-12-03 08:00:00+00:00,184748.60769565648,0.0009906791773444112
2021-12-03 09:00:00+00:00,184106.15019065648,-0.0034774687236525104
2021-12-03 10:00:00+00:00,184584.1260906565,0.0025961973541082095
2021-12-03 11:00:00+00:00,183621.88730565645,-0.005213009403243318
2021-12-03 12:00:00+00:00,183338.54440815648,-0.0015430780156850954
2021-12-03 13:00:00+00:00,183740.95225065638,0.002194889480545026
2021-12-03 14:00:00+00:00,184193.22950065642,0.002461493991731567
2021-12-03 15:00:00+00:00,185295.62301315647,0.005984983897011853
2021-12-03 16:00:00+00:00,185678.04227065638,0.0020638331941211785
2021-12-03 17:00:00+00:00,186902.08264815639,0.006592273176360575
2021-12-03 18:00:00+00:00,187851.60898315636,0.005080341115232256
2021-12-03 19:00:00+00:00,190042.37843315644,0.011662234153110296
2021-12-03 20:00:00+00:00,192735.22030815645,0.014169691503556736
2021-12-03 21:00:00+00:00,195132.5751956564,0.012438592612532995
2021-12-03 22:00:00+00:00,195509.48292665638,0.0019315469527425577
2021-12-03 23:00:00+00:00,194707.89094715635,-0.004100015853454653
2021-12-04 00:00:00+00:00,194518.9701396564,-0.0009702781257655557
2021-12-04 01:00:00+00:00,192096.32156615643,-0.012454561998557767
2021-12-04 02:00:00+00:00,191833.5859511564,-0.0013677285065011313
2021-12-04 03:00:00+00:00,191880.7290771564,0.00024575011599914376
2021-12-04 04:00:00+00:00,188925.55976315643,-0.015401074032878381
2021-12-04 05:00:00+00:00,186141.6338051564,-0.014735570779782603
2021-12-04 06:00:00+00:00,178242.02442615642,-0.042438702280162
2021-12-04 07:00:00+00:00,182872.88371415643,0.025980737723939606
2021-12-04 08:00:00+00:00,182665.50332765642,-0.0011340138695694613
2021-12-04 09:00:00+00:00,183319.54241815643,0.00358052877300441
2021-12-04 10:00:00+00:00,183080.7531461564,-0.0013025849227538133
2021-12-04 11:00:00+00:00,183111.66218665644,0.00016882736152701305
2021-12-04 12:00:00+00:00,180201.5430686564,-0.01589259298533141
2021-12-04 13:00:00+00:00,181546.76039965643,0.007465071098128773
2021-12-04 14:00:00+00:00,182292.72810365644,0.00410895629510466
2021-12-04 15:00:00+00:00,182393.0360176564,0.0005502573527942367
2021-12-04 16:00:00+00:00,183624.24006115642,0.006750279892160149
2021-12-04 17:00:00+00:00,182915.46107265638,-0.003859942392485771
2021-12-04 18:00:00+00:00,183241.55473765644,0.0017827561600740616
2021-12-04 19:00:00+00:00,185629.20519265643,0.013030070926970394
2021-12-04 20:00:00+00:00,186359.37210465642,0.003933470012125406
2021-12-04 21:00:00+00:00,186191.56032765633,-0.0009004740416588275
2021-12-04 22:00:00+00:00,185876.74132215642,-0.0016908339182822862
2021-12-04 23:00:00+00:00,187351.8290806564,0.007935838276524443
2021-12-05 00:00:00+00:00,186873.15484165645,-0.0025549483095459458
2021-12-05 01:00:00+00:00,186617.93927965636,-0.0013657154887567469
2021-12-05 02:00:00+00:00,186252.2283296564,-0.0019596773569121595
2021-12-05 03:00:00+00:00,186250.66927815636,-8.370646160993367e-06
2021-12-05 04:00:00+00:00,185773.02982865646,-0.0025644978960400744
2021-12-05 05:00:00+00:00,185017.49490115643,-0.004066978550098965
2021-12-05 06:00:00+00:00,186387.86270215645,0.00740669308992703
2021-12-05 07:00:00+00:00,186585.27245715645,0.0010591341739643045
2021-12-05 08:00:00+00:00,186543.53818865638,-0.00022367396928202332
2021-12-05 09:00:00+00:00,187851.81442065642,0.00701324872843867
2021-12-05 10:00:00+00:00,187753.37159915638,-0.0005240450926898843
2021-12-05 11:00:00+00:00,187757.62865865638,2.267367804775766e-05
2021-12-05 12:00:00+00:00,187761.57473365637,2.1016855763278386e-05
2021-12-05 13:00:00+00:00,187788.16770915635,0.00014163161731950424
2021-12-05 14:00:00+00:00,187770.79900765634,-9.249092587615415e-05
2021-12-05 15:00:00+00:00,187889.41497465636,0.0006317061418861236
2021-12-05 16:00:00+00:00,188089.38477015635,0.0010642951628061503
2021-12-05 17:00:00+00:00,188005.21722515635,-0.0004474869493716893
2021-12-05 18:00:00+00:00,187921.22936065635,-0.0004467315627705304
2021-12-05 19:00:00+00:00,188019.59329165632,0.0005234317130353716
2021-12-05 20:00:00+00:00,187997.37444365633,-0.00011817304575023613
2021-12-05 21:00:00+00:00,187977.15562715632,-0.00010754839826798701
2021-12-05 22:00:00+00:00,187959.18280215634,-9.561175101313601e-05
2021-12-05 23:00:00+00:00,187925.14463415637,-0.00018109340279370834
2021-12-06 00:00:00+00:00,187881.81312465636,-0.0002305785613967437
2021-12-06 01:00:00+00:00,188055.28093665635,0.0009232815519237825
2021-12-06 02:00:00+00:00,187937.99526765634,-0.0006236765509366471
2021-12-06 03:00:00+00:00,187988.45695215635,0.00026850177064052794
2021-12-06 04:00:00+00:00,188075.43575815635,0.0004626816316819493
2021-12-06 05:00:00+00:00,188270.53623815635,0.001037352268856928
2021-12-06 06:00:00+00:00,188478.04756065636,0.001102197543207284
2021-12-06 07:00:00+00:00,188392.72128565633,-0.00045271200600993655
2021-12-06 08:00:00+00:00,188412.25963565632,0.00010371074777548728
2021-12-06 09:00:00+00:00,188468.69299815636,0.00029952065013794105
2021-12-06 10:00:00+00:00,188240.51346065637,-0.0012107026046083158
2021-12-06 11:00:00+00:00,188225.57648565635,-7.935047947660312e-05
2021-12-06 12:00:00+00:00,188489.6154856564,0.001402779605885085
2021-12-06 13:00:00+00:00,188431.6939731564,-0.00030729285722597144
2021-12-06 14:00:00+00:00,188366.68620965641,-0.00034499378596697383
2021-12-06 15:00:00+00:00,188377.2650316564,5.616079049253209e-05
2021-12-06 16:00:00+00:00,188678.1252801564,0.0015971154929415032
2021-12-06 17:00:00+00:00,188904.61379015647,0.0012003962285704883
2021-12-06 18:00:00+00:00,188898.9259126565,-3.010978602291381e-05
2021-12-06 19:00:00+00:00,188903.6307466565,2.4906621238107718e-05
2021-12-06 20:00:00+00:00,188906.35076015652,1.4398947702831677e-05
2021-12-06 21:00:00+00:00,188939.23210965653,0.0001740616414835916
2021-12-06 22:00:00+00:00,188759.32249915655,-0.0009522088583252541
2021-12-06 23:00:00+00:00,188770.64164065654,5.9965999825273286e-05
2021-12-07 00:00:00+00:00,188774.75439265656,2.178703194655185e-05
2021-12-07 01:00:00+00:00,188789.08201315656,7.589796922835568e-05
2021-12-07 02:00:00+00:00,188808.3956556565,0.00010230275127143251
2021-12-07 03:00:00+00:00,188891.25759865652,0.0004388678941542601
2021-12-07 04:00:00+00:00,188750.60420465647,-0.0007446262775109291
2021-12-07 05:00:00+00:00,188773.4200711565,0.00012087837597207773
2021-12-07 06:00:00+00:00,188790.73769315646,9.173760793990127e-05
2021-12-07 07:00:00+00:00,188742.14869065647,-0.0002573696310195217
2021-12-07 08:00:00+00:00,188813.2872736565,0.0003769088329952375
2021-12-07 09:00:00+00:00,188753.0410351565,-0.00031907838357092544
2021-12-07 10:00:00+00:00,188879.41339615654,0.0006695116555843761
2021-12-07 11:00:00+00:00,188672.1862486565,-0.0010971399358669087
2021-12-07 12:00:00+00:00,188734.3880636565,0.00032968195385185695
2021-12-07 13:00:00+00:00,188759.4697536565,0.0001328941177989318
2021-12-07 14:00:00+00:00,188673.7514111565,-0.0004541141306017016
2021-12-07 15:00:00+00:00,188511.6666861565,-0.00085907405660679
2021-12-07 16:00:00+00:00,188641.76716365654,0.0006901454949026498
2021-12-07 17:00:00+00:00,188732.69344765658,0.0004820050478067106
2021-12-07 18:00:00+00:00,188789.81636265657,0.00030266571178794166
2021-12-07 19:00:00+00:00,188776.11770015658,-7.25603889230042e-05
2021-12-07 20:00:00+00:00,188739.1020451566,-0.00019608229817924538
2021-12-07 21:00:00+00:00,188841.86010515658,0.0005444449978118104
2021-12-07 22:00:00+00:00,188812.52253765656,-0.00015535521352982862
2021-12-07 23:00:00+00:00,188948.56394015657,0.0007205104866541134
2021-12-08 00:00:00+00:00,188816.27172765657,-0.0007001493408645976
2021-12-08 01:00:00+00:00,188685.21612765655,-0.0006940906035315386
2021-12-08 02:00:00+00:00,188632.1949776565,-0.00028100320252000266
2021-12-08 03:00:00+00:00,188999.85499265647,0.0019490841160147987
2021-12-08 04:00:00+00:00,188863.66683515647,-0.0007205728147531287
2021-12-08 05:00:00+00:00,188713.14947265649,-0.0007969630422952623
2021-12-08 06:00:00+00:00,188738.6523601565,0.00013514101996214833
2021-12-08 07:00:00+00:00,188434.62834765651,-0.00161082008745006
2021-12-08 08:00:00+00:00,188449.49156015654,7.887728826894147e-05
2021-12-08 09:00:00+00:00,188365.67718515656,-0.0004447577666890634
2021-12-08 10:00:00+00:00,188702.72389765657,0.0017893212688036009
2021-12-08 11:00:00+00:00,188749.0969976566,0.00024574685008360575
2021-12-08 12:00:00+00:00,188682.3671226566,-0.0003535374529544111
2021-12-08 13:00:00+00:00,188520.77888515661,-0.0008564034889119165
2021-12-08 14:00:00+00:00,188175.8967851566,-0.0018294116014134776
2021-12-08 15:00:00+00:00,193104.9371726566,0.026193792466032706
2021-12-08 16:00:00+00:00,192954.90833515662,-0.0007769290609376256
2021-12-08 17:00:00+00:00,192379.0700351566,-0.0029843153769367747
2021-12-08 18:00:00+00:00,191888.0963851566,-0.0025521157260520733
2021-12-08 19:00:00+00:00,192844.1264726566,0.004982227170470477
2021-12-08 20:00:00+00:00,192441.7488101566,-0.0020865435201991023
2021-12-08 21:00:00+00:00,193317.3611602566,0.004550012435003303
2021-12-08 22:00:00+00:00,192995.64884755661,-0.001664166688232882
2021-12-08 23:00:00+00:00,191828.72357135656,-0.006046381269050216
2021-12-09 00:00:00+00:00,192910.93922215662,0.005641572495776348
2021-12-09 01:00:00+00:00,192894.0462351566,-8.756883911376079e-05
2021-12-09 02:00:00+00:00,192858.0033494566,-0.0001868532824287339
2021-12-09 03:00:00+00:00,192824.45876725658,-0.0001739340946054213
2021-12-09 04:00:00+00:00,192780.58155405658,-0.00022755003945307273
2021-12-09 05:00:00+00:00,192838.6507207566,0.0003012189621585115
2021-12-09 06:00:00+00:00,192808.80371125662,-0.0001547771123081576
2021-12-09 07:00:00+00:00,192815.2489917566,3.3428351693176594e-05
2021-12-09 08:00:00+00:00,192827.42733555663,6.316068808720487e-05
2021-12-09 09:00:00+00:00,192762.71691745662,-0.0003355872086981959
